encoder,layer,query_program,target_program,map,n_queries
OMARRQ-multifeature-25hz,4,48,73,0.4904494881629944,82
OMARRQ-multifeature-25hz,4,56,0,0.06139514595270157,16
OMARRQ-multifeature-25hz,4,56,48,0.047014325857162476,16
OMARRQ-multifeature-25hz,4,56,56,0.0,0
OMARRQ-multifeature-25hz,4,56,60,0.11970676481723785,16
OMARRQ-multifeature-25hz,4,56,73,0.3711305558681488,16
OMARRQ-multifeature-25hz,4,60,0,0.1278604418039322,262
OMARRQ-multifeature-25hz,4,60,48,0.22532901167869568,262
OMARRQ-multifeature-25hz,4,60,56,0.5575047731399536,16
OMARRQ-multifeature-25hz,4,60,60,0.0,0
OMARRQ-multifeature-25hz,4,60,73,0.44745033979415894,80
OMARRQ-multifeature-25hz,4,73,0,0.11090139299631119,80
OMARRQ-multifeature-25hz,4,73,48,0.13040955364704132,80
OMARRQ-multifeature-25hz,4,73,56,0.5639035701751709,16
OMARRQ-multifeature-25hz,4,73,60,0.2999555468559265,80
OMARRQ-multifeature-25hz,4,73,73,0.0,0
OMARRQ-multifeature-25hz,5,-1,-1,0.017303893342614174,1714
OMARRQ-multifeature-25hz,5,0,0,0.12762044370174408,12
OMARRQ-multifeature-25hz,5,0,48,0.19410493969917297,680
OMARRQ-multifeature-25hz,5,0,56,0.436273455619812,22
OMARRQ-multifeature-25hz,5,0,60,0.2692093551158905,268
OMARRQ-multifeature-25hz,5,0,73,0.3910093605518341,86
OMARRQ-multifeature-25hz,5,48,0,0.2599380910396576,676
OMARRQ-multifeature-25hz,5,48,48,0.0809594988822937,4
OMARRQ-multifeature-25hz,5,48,56,0.6448302865028381,18
OMARRQ-multifeature-25hz,5,48,60,0.43159449100494385,264
OMARRQ-multifeature-25hz,5,48,73,0.5155474543571472,82
OMARRQ-multifeature-25hz,5,56,0,0.05286797881126404,16
OMARRQ-multifeature-25hz,5,56,48,0.04292085021734238,16
OMARRQ-multifeature-25hz,5,56,56,0.0,0
OMARRQ-multifeature-25hz,5,56,60,0.11963764578104019,16
OMARRQ-multifeature-25hz,5,56,73,0.34939736127853394,16
OMARRQ-multifeature-25hz,5,60,0,0.15236690640449524,262
OMARRQ-multifeature-25hz,5,60,48,0.25073158740997314,262
OMARRQ-multifeature-25hz,5,60,56,0.5679214000701904,16
OMARRQ-multifeature-25hz,5,60,60,0.0,0
OMARRQ-multifeature-25hz,5,60,73,0.47921866178512573,80
OMARRQ-multifeature-25hz,5,73,0,0.13029435276985168,80
OMARRQ-multifeature-25hz,5,73,48,0.1428261399269104,80
OMARRQ-multifeature-25hz,5,73,56,0.5633556246757507,16
OMARRQ-multifeature-25hz,5,73,60,0.2933667004108429,80
OMARRQ-multifeature-25hz,5,73,73,0.0,0
OMARRQ-multifeature-25hz,6,-1,-1,0.015578115358948708,1714
OMARRQ-multifeature-25hz,6,0,0,0.1370564103126526,12
OMARRQ-multifeature-25hz,6,0,48,0.18233229219913483,680
OMARRQ-multifeature-25hz,6,0,56,0.38425323367118835,22
OMARRQ-multifeature-25hz,6,0,60,0.2602972388267517,268
OMARRQ-multifeature-25hz,6,0,73,0.3933922052383423,86
OMARRQ-multifeature-25hz,6,48,0,0.26216912269592285,676
OMARRQ-multifeature-25hz,6,48,48,0.07068903744220734,4
OMARRQ-multifeature-25hz,6,48,56,0.6430555582046509,18
OMARRQ-multifeature-25hz,6,48,60,0.43394792079925537,264
OMARRQ-multifeature-25hz,6,48,73,0.5286451578140259,82
OMARRQ-multifeature-25hz,6,56,0,0.05591752752661705,16
OMARRQ-multifeature-25hz,6,56,48,0.037403278052806854,16
OMARRQ-multifeature-25hz,6,56,56,0.0,0
OMARRQ-multifeature-25hz,6,56,60,0.1216103658080101,16
OMARRQ-multifeature-25hz,6,56,73,0.35113656520843506,16
OMARRQ-multifeature-25hz,6,60,0,0.16939637064933777,262
OMARRQ-multifeature-25hz,6,60,48,0.2513183653354645,262
OMARRQ-multifeature-25hz,6,60,56,0.5700047612190247,16
OMARRQ-multifeature-25hz,6,60,60,0.0,0
OMARRQ-multifeature-25hz,6,60,73,0.4872918128967285,80
OMARRQ-multifeature-25hz,6,73,0,0.1274399757385254,80
OMARRQ-multifeature-25hz,6,73,48,0.1392177939414978,80
OMARRQ-multifeature-25hz,6,73,56,0.580791175365448,16
OMARRQ-multifeature-25hz,6,73,60,0.31294241547584534,80
OMARRQ-multifeature-25hz,6,73,73,0.0,0
OMARRQ-multifeature-25hz,7,-1,-1,0.01609823852777481,1714
OMARRQ-multifeature-25hz,7,0,0,0.13589397072792053,12
OMARRQ-multifeature-25hz,7,0,48,0.21147187054157257,680
OMARRQ-multifeature-25hz,7,0,56,0.5315476059913635,22
OMARRQ-multifeature-25hz,7,0,60,0.3201920986175537,268
OMARRQ-multifeature-25hz,7,0,73,0.46049273014068604,86
OMARRQ-multifeature-25hz,7,48,0,0.29682329297065735,676
OMARRQ-multifeature-25hz,7,48,48,0.0935661792755127,4
OMARRQ-multifeature-25hz,7,48,56,0.6091269254684448,18
OMARRQ-multifeature-25hz,7,48,60,0.46877914667129517,264
OMARRQ-multifeature-25hz,7,48,73,0.5303588509559631,82
OMARRQ-multifeature-25hz,7,56,0,0.11505042761564255,16
OMARRQ-multifeature-25hz,7,56,48,0.06726119667291641,16
OMARRQ-multifeature-25hz,7,56,56,0.0,0
OMARRQ-multifeature-25hz,7,56,60,0.13871687650680542,16
OMARRQ-multifeature-25hz,7,56,73,0.3372610807418823,16
OMARRQ-multifeature-25hz,7,60,0,0.2228602021932602,262
OMARRQ-multifeature-25hz,7,60,48,0.28235530853271484,262
OMARRQ-multifeature-25hz,7,60,56,0.6336309909820557,16
OMARRQ-multifeature-25hz,7,60,60,0.0,0
OMARRQ-multifeature-25hz,7,60,73,0.5281165242195129,80
OMARRQ-multifeature-25hz,7,73,0,0.1614590436220169,80
OMARRQ-multifeature-25hz,7,73,48,0.1667076051235199,80
OMARRQ-multifeature-25hz,7,73,56,0.5990327000617981,16
OMARRQ-multifeature-25hz,7,73,60,0.32687947154045105,80
OMARRQ-multifeature-25hz,7,73,73,0.0,0
OMARRQ-multifeature-25hz,8,-1,-1,0.015967441722750664,1714
OMARRQ-multifeature-25hz,8,0,0,0.14299838244915009,12
OMARRQ-multifeature-25hz,8,0,48,0.20118901133537292,680
OMARRQ-multifeature-25hz,8,0,56,0.5603010654449463,22
OMARRQ-multifeature-25hz,8,0,60,0.31774309277534485,268
OMARRQ-multifeature-25hz,8,0,73,0.4691188633441925,86
OMARRQ-multifeature-25hz,8,48,0,0.3135587275028229,676
OMARRQ-multifeature-25hz,8,48,48,0.06487022340297699,4
OMARRQ-multifeature-25hz,8,48,56,0.6443122029304504,18
OMARRQ-multifeature-25hz,8,48,60,0.46531713008880615,264
OMARRQ-multifeature-25hz,8,48,73,0.5139793157577515,82
OMARRQ-multifeature-25hz,8,56,0,0.14567947387695312,16
OMARRQ-multifeature-25hz,8,56,48,0.08592637628316879,16
OMARRQ-multifeature-25hz,8,56,56,0.0,0
OMARRQ-multifeature-25hz,8,56,60,0.13717316091060638,16
OMARRQ-multifeature-25hz,8,56,73,0.36036252975463867,16
OMARRQ-multifeature-25hz,8,60,0,0.2526164948940277,262
OMARRQ-multifeature-25hz,8,60,48,0.2859688699245453,262
OMARRQ-multifeature-25hz,8,60,56,0.6336309909820557,16
OMARRQ-multifeature-25hz,8,60,60,0.0,0
OMARRQ-multifeature-25hz,8,60,73,0.5219141244888306,80
OMARRQ-multifeature-25hz,8,73,0,0.17039795219898224,80
OMARRQ-multifeature-25hz,8,73,48,0.1615862399339676,80
OMARRQ-multifeature-25hz,8,73,56,0.6001487970352173,16
OMARRQ-multifeature-25hz,8,73,60,0.3445560336112976,80
OMARRQ-multifeature-25hz,8,73,73,0.0,0
OMARRQ-multifeature-25hz,9,-1,-1,0.017675016075372696,1714
OMARRQ-multifeature-25hz,9,0,0,0.14067523181438446,12
OMARRQ-multifeature-25hz,9,0,48,0.20630598068237305,680
OMARRQ-multifeature-25hz,9,0,56,0.5610390305519104,22
OMARRQ-multifeature-25hz,9,0,60,0.3370431065559387,268
OMARRQ-multifeature-25hz,9,0,73,0.46704694628715515,86
OMARRQ-multifeature-25hz,9,48,0,0.3209674656391144,676
OMARRQ-multifeature-25hz,9,48,48,0.06726394593715668,4
OMARRQ-multifeature-25hz,9,48,56,0.6304232478141785,18
OMARRQ-multifeature-25hz,9,48,60,0.4729706645011902,264
OMARRQ-multifeature-25hz,9,48,73,0.5236890316009521,82
OMARRQ-multifeature-25hz,9,56,0,0.13906681537628174,16
OMARRQ-multifeature-25hz,9,56,48,0.050569865852594376,16
OMARRQ-multifeature-25hz,9,56,56,0.0,0
OMARRQ-multifeature-25hz,9,56,60,0.1237310841679573,16
OMARRQ-multifeature-25hz,9,56,73,0.39938414096832275,16
OMARRQ-multifeature-25hz,9,60,0,0.2584133744239807,262
OMARRQ-multifeature-25hz,9,60,48,0.2968326508998871,262
OMARRQ-multifeature-25hz,9,60,56,0.634325385093689,16
OMARRQ-multifeature-25hz,9,60,60,0.0,0
OMARRQ-multifeature-25hz,9,60,73,0.5468168258666992,80
OMARRQ-multifeature-25hz,9,73,0,0.15991953015327454,80
OMARRQ-multifeature-25hz,9,73,48,0.16852037608623505,80
OMARRQ-multifeature-25hz,9,73,56,0.6453868746757507,16
OMARRQ-multifeature-25hz,9,73,60,0.353424608707428,80
OMARRQ-multifeature-25hz,9,73,73,0.0,0
OMARRQ-multifeature-25hz,10,-1,-1,0.023713435977697372,1714
OMARRQ-multifeature-25hz,10,0,0,0.14521776139736176,12
OMARRQ-multifeature-25hz,10,0,48,0.24703660607337952,680
OMARRQ-multifeature-25hz,10,0,56,0.585606038570404,22
OMARRQ-multifeature-25hz,10,0,60,0.4053821563720703,268
OMARRQ-multifeature-25hz,10,0,73,0.526559054851532,86
OMARRQ-multifeature-25hz,10,48,0,0.36559194326400757,676
OMARRQ-multifeature-25hz,10,48,48,0.09060530364513397,4
OMARRQ-multifeature-25hz,10,48,56,0.6876068711280823,18
OMARRQ-multifeature-25hz,10,48,60,0.49616536498069763,264
OMARRQ-multifeature-25hz,10,48,73,0.5488163232803345,82
OMARRQ-multifeature-25hz,10,56,0,0.2044028341770172,16
OMARRQ-multifeature-25hz,10,56,48,0.07231781631708145,16
OMARRQ-multifeature-25hz,10,56,56,0.0,0
OMARRQ-multifeature-25hz,10,56,60,0.1548612415790558,16
OMARRQ-multifeature-25hz,10,56,73,0.42470237612724304,16
OMARRQ-multifeature-25hz,10,60,0,0.29229825735092163,262
OMARRQ-multifeature-25hz,10,60,48,0.3242320418357849,262
OMARRQ-multifeature-25hz,10,60,56,0.6695684194564819,16
OMARRQ-multifeature-25hz,10,60,60,0.0,0
OMARRQ-multifeature-25hz,10,60,73,0.5612791776657104,80
OMARRQ-multifeature-25hz,10,73,0,0.17412295937538147,80
OMARRQ-multifeature-25hz,10,73,48,0.181068554520607,80
OMARRQ-multifeature-25hz,10,73,56,0.7005952000617981,16
OMARRQ-multifeature-25hz,10,73,60,0.36883845925331116,80
OMARRQ-multifeature-25hz,10,73,73,0.0,0
OMARRQ-multifeature-25hz,11,-1,-1,0.033934589475393295,1714
OMARRQ-multifeature-25hz,11,0,0,0.15146534144878387,12
OMARRQ-multifeature-25hz,11,0,48,0.2975419759750366,680
OMARRQ-multifeature-25hz,11,0,56,0.634469747543335,22
OMARRQ-multifeature-25hz,11,0,60,0.46673262119293213,268
OMARRQ-multifeature-25hz,11,0,73,0.561637818813324,86
OMARRQ-multifeature-25hz,11,48,0,0.4004628658294678,676
OMARRQ-multifeature-25hz,11,48,48,0.09870129823684692,4
OMARRQ-multifeature-25hz,11,48,56,0.723172128200531,18
OMARRQ-multifeature-25hz,11,48,60,0.52299565076828,264
OMARRQ-multifeature-25hz,11,48,73,0.5971028804779053,82
OMARRQ-multifeature-25hz,11,56,0,0.27520376443862915,16
OMARRQ-multifeature-25hz,11,56,48,0.10100042819976807,16
OMARRQ-multifeature-25hz,11,56,56,0.0,0
OMARRQ-multifeature-25hz,11,56,60,0.1929118037223816,16
OMARRQ-multifeature-25hz,11,56,73,0.4609885811805725,16
OMARRQ-multifeature-25hz,11,60,0,0.34202075004577637,262
OMARRQ-multifeature-25hz,11,60,48,0.3396923542022705,262
OMARRQ-multifeature-25hz,11,60,56,0.6815476417541504,16
OMARRQ-multifeature-25hz,11,60,60,0.0,0
OMARRQ-multifeature-25hz,11,60,73,0.5975205898284912,80
OMARRQ-multifeature-25hz,11,73,0,0.2223406732082367,80
OMARRQ-multifeature-25hz,11,73,48,0.22043254971504211,80
OMARRQ-multifeature-25hz,11,73,56,0.7437499761581421,16
OMARRQ-multifeature-25hz,11,73,60,0.41158127784729004,80
OMARRQ-multifeature-25hz,11,73,73,0.0,0
OMARRQ-multifeature-25hz,12,-1,-1,0.038033269345760345,1714
OMARRQ-multifeature-25hz,12,0,0,0.15735366940498352,12
OMARRQ-multifeature-25hz,12,0,48,0.30099037289619446,680
OMARRQ-multifeature-25hz,12,0,56,0.6246212124824524,22
OMARRQ-multifeature-25hz,12,0,60,0.479785293340683,268
OMARRQ-multifeature-25hz,12,0,73,0.5775870680809021,86
OMARRQ-multifeature-25hz,12,48,0,0.4109377861022949,676
OMARRQ-multifeature-25hz,12,48,48,0.11472851037979126,4
OMARRQ-multifeature-25hz,12,48,56,0.7259499430656433,18
OMARRQ-multifeature-25hz,12,48,60,0.5264871120452881,264
OMARRQ-multifeature-25hz,12,48,73,0.6002954244613647,82
OMARRQ-multifeature-25hz,12,56,0,0.2814590036869049,16
OMARRQ-multifeature-25hz,12,56,48,0.0932474434375763,16
OMARRQ-multifeature-25hz,12,56,56,0.0,0
OMARRQ-multifeature-25hz,12,56,60,0.19427232444286346,16
OMARRQ-multifeature-25hz,12,56,73,0.43482592701911926,16
OMARRQ-multifeature-25hz,12,60,0,0.35177817940711975,262
OMARRQ-multifeature-25hz,12,60,48,0.3477838933467865,262
OMARRQ-multifeature-25hz,12,60,56,0.6424851417541504,16
OMARRQ-multifeature-25hz,12,60,60,0.0,0
OMARRQ-multifeature-25hz,12,60,73,0.5971410274505615,80
OMARRQ-multifeature-25hz,12,73,0,0.22552981972694397,80
OMARRQ-multifeature-25hz,12,73,48,0.2397289276123047,80
OMARRQ-multifeature-25hz,12,73,56,0.7145833373069763,16
OMARRQ-multifeature-25hz,12,73,60,0.42712050676345825,80
OMARRQ-multifeature-25hz,12,73,73,0.0,0
OMARRQ-multifeature-25hz,13,-1,-1,0.03257836401462555,1714
OMARRQ-multifeature-25hz,13,0,0,0.15189902484416962,12
OMARRQ-multifeature-25hz,13,0,48,0.28617316484451294,680
OMARRQ-multifeature-25hz,13,0,56,0.590530276298523,22
OMARRQ-multifeature-25hz,13,0,60,0.4560717046260834,268
OMARRQ-multifeature-25hz,13,0,73,0.5478593111038208,86
OMARRQ-multifeature-25hz,13,48,0,0.3940276503562927,676
OMARRQ-multifeature-25hz,13,48,48,0.11025433242321014,4
OMARRQ-multifeature-25hz,13,48,56,0.6925925612449646,18
OMARRQ-multifeature-25hz,13,48,60,0.5123798251152039,264
OMARRQ-multifeature-25hz,13,48,73,0.5844780206680298,82
OMARRQ-multifeature-25hz,13,56,0,0.25803342461586,16
OMARRQ-multifeature-25hz,13,56,48,0.09461681544780731,16
OMARRQ-multifeature-25hz,13,56,56,0.0,0
OMARRQ-multifeature-25hz,13,56,60,0.18177267909049988,16
OMARRQ-multifeature-25hz,13,56,73,0.40031149983406067,16
OMARRQ-multifeature-25hz,13,60,0,0.3252747654914856,262
OMARRQ-multifeature-25hz,13,60,48,0.3301485776901245,262
OMARRQ-multifeature-25hz,13,60,56,0.6401289701461792,16
OMARRQ-multifeature-25hz,13,60,60,0.0,0
OMARRQ-multifeature-25hz,13,60,73,0.573323130607605,80
OMARRQ-multifeature-25hz,13,73,0,0.2104872763156891,80
OMARRQ-multifeature-25hz,13,73,48,0.2208412140607834,80
OMARRQ-multifeature-25hz,13,73,56,0.7110118865966797,16
OMARRQ-multifeature-25hz,13,73,60,0.3946746289730072,80
OMARRQ-multifeature-25hz,13,73,73,0.0,0
OMARRQ-multifeature-25hz,14,-1,-1,0.04456990957260132,1714
OMARRQ-multifeature-25hz,14,0,0,0.15765948593616486,12
OMARRQ-multifeature-25hz,14,0,48,0.3363330066204071,680
OMARRQ-multifeature-25hz,14,0,56,0.6553030610084534,22
OMARRQ-multifeature-25hz,14,0,60,0.5223048329353333,268
OMARRQ-multifeature-25hz,14,0,73,0.6227326393127441,86
OMARRQ-multifeature-25hz,14,48,0,0.4328145980834961,676
OMARRQ-multifeature-25hz,14,48,48,0.1130952388048172,4
OMARRQ-multifeature-25hz,14,48,56,0.7018097043037415,18
OMARRQ-multifeature-25hz,14,48,60,0.5434691905975342,264
OMARRQ-multifeature-25hz,14,48,73,0.6065056324005127,82
OMARRQ-multifeature-25hz,14,56,0,0.34353333711624146,16
OMARRQ-multifeature-25hz,14,56,48,0.13385577499866486,16
OMARRQ-multifeature-25hz,14,56,56,0.0,0
OMARRQ-multifeature-25hz,14,56,60,0.200605109333992,16
OMARRQ-multifeature-25hz,14,56,73,0.44313445687294006,16
OMARRQ-multifeature-25hz,14,60,0,0.36374586820602417,262
OMARRQ-multifeature-25hz,14,60,48,0.3501824736595154,262
OMARRQ-multifeature-25hz,14,60,56,0.6627975702285767,16
OMARRQ-multifeature-25hz,14,60,60,0.0,0
OMARRQ-multifeature-25hz,14,60,73,0.6248989701271057,80
OMARRQ-multifeature-25hz,14,73,0,0.24399280548095703,80
OMARRQ-multifeature-25hz,14,73,48,0.24356278777122498,80
OMARRQ-multifeature-25hz,14,73,56,0.7458332777023315,16
OMARRQ-multifeature-25hz,14,73,60,0.42670464515686035,80
OMARRQ-multifeature-25hz,14,73,73,0.0,0
OMARRQ-multifeature-25hz,15,-1,-1,0.0472884401679039,1714
OMARRQ-multifeature-25hz,15,0,0,0.1550222635269165,12
OMARRQ-multifeature-25hz,15,0,48,0.3558305501937866,680
OMARRQ-multifeature-25hz,15,0,56,0.6818181872367859,22
OMARRQ-multifeature-25hz,15,0,60,0.525650680065155,268
OMARRQ-multifeature-25hz,15,0,73,0.608274519443512,86
OMARRQ-multifeature-25hz,15,48,0,0.43335261940956116,676
OMARRQ-multifeature-25hz,15,48,48,0.1130952388048172,4
OMARRQ-multifeature-25hz,15,48,56,0.7018097043037415,18
OMARRQ-multifeature-25hz,15,48,60,0.5491976737976074,264
OMARRQ-multifeature-25hz,15,48,73,0.6107649207115173,82
OMARRQ-multifeature-25hz,15,56,0,0.34429219365119934,16
OMARRQ-multifeature-25hz,15,56,48,0.12407604604959488,16
OMARRQ-multifeature-25hz,15,56,56,0.0,0
OMARRQ-multifeature-25hz,15,56,60,0.20289000868797302,16
OMARRQ-multifeature-25hz,15,56,73,0.4567057192325592,16
OMARRQ-multifeature-25hz,15,60,0,0.3634747266769409,262
OMARRQ-multifeature-25hz,15,60,48,0.35335931181907654,262
OMARRQ-multifeature-25hz,15,60,56,0.6961309313774109,16
OMARRQ-multifeature-25hz,15,60,60,0.0,0
OMARRQ-multifeature-25hz,15,60,73,0.6287534236907959,80
OMARRQ-multifeature-25hz,15,73,0,0.2646416425704956,80
OMARRQ-multifeature-25hz,15,73,48,0.24515581130981445,80
OMARRQ-multifeature-25hz,15,73,56,0.7458332777023315,16
OMARRQ-multifeature-25hz,15,73,60,0.4372091293334961,80
OMARRQ-multifeature-25hz,15,73,73,0.0,0
OMARRQ-multifeature-25hz,16,-1,-1,0.038967546075582504,1714
OMARRQ-multifeature-25hz,16,0,0,0.15215547382831573,12
OMARRQ-multifeature-25hz,16,0,48,0.32780686020851135,680
OMARRQ-multifeature-25hz,16,0,56,0.6344696879386902,22
OMARRQ-multifeature-25hz,16,0,60,0.5065138936042786,268
OMARRQ-multifeature-25hz,16,0,73,0.5781101584434509,86
OMARRQ-multifeature-25hz,16,48,0,0.4108926057815552,676
OMARRQ-multifeature-25hz,16,48,48,0.10238095372915268,4
OMARRQ-multifeature-25hz,16,48,56,0.6972222328186035,18
OMARRQ-multifeature-25hz,16,48,60,0.5325881242752075,264
OMARRQ-multifeature-25hz,16,48,73,0.595672607421875,82
OMARRQ-multifeature-25hz,16,56,0,0.33502671122550964,16
OMARRQ-multifeature-25hz,16,56,48,0.12827108800411224,16
OMARRQ-multifeature-25hz,16,56,56,0.0,0
OMARRQ-multifeature-25hz,16,56,60,0.181249737739563,16
OMARRQ-multifeature-25hz,16,56,73,0.41634494066238403,16
OMARRQ-multifeature-25hz,16,60,0,0.3380202054977417,262
OMARRQ-multifeature-25hz,16,60,48,0.3482159376144409,262
OMARRQ-multifeature-25hz,16,60,56,0.6785714626312256,16
OMARRQ-multifeature-25hz,16,60,60,0.0,0
OMARRQ-multifeature-25hz,16,60,73,0.6006861925125122,80
OMARRQ-multifeature-25hz,16,73,0,0.23110434412956238,80
OMARRQ-multifeature-25hz,16,73,48,0.21199862658977509,80
OMARRQ-multifeature-25hz,16,73,56,0.7127975821495056,16
OMARRQ-multifeature-25hz,16,73,60,0.4049223065376282,80
OMARRQ-multifeature-25hz,16,73,73,0.0,0
OMARRQ-multifeature-25hz,17,-1,-1,0.0323525108397007,1714
OMARRQ-multifeature-25hz,17,0,0,0.14291229844093323,12
OMARRQ-multifeature-25hz,17,0,48,0.2947048544883728,680
OMARRQ-multifeature-25hz,17,0,56,0.6216449737548828,22
OMARRQ-multifeature-25hz,17,0,60,0.46821001172065735,268
OMARRQ-multifeature-25hz,17,0,73,0.5594873428344727,86
OMARRQ-multifeature-25hz,17,48,0,0.3912961483001709,676
OMARRQ-multifeature-25hz,17,48,48,0.10476191341876984,4
OMARRQ-multifeature-25hz,17,48,56,0.6913579702377319,18
OMARRQ-multifeature-25hz,17,48,60,0.5241878032684326,264
OMARRQ-multifeature-25hz,17,48,73,0.5880501866340637,82
OMARRQ-multifeature-25hz,17,56,0,0.2835330665111542,16
OMARRQ-multifeature-25hz,17,56,48,0.08994194120168686,16
OMARRQ-multifeature-25hz,17,56,56,0.0,0
OMARRQ-multifeature-25hz,17,56,60,0.15866553783416748,16
OMARRQ-multifeature-25hz,17,56,73,0.4042709171772003,16
OMARRQ-multifeature-25hz,17,60,0,0.30554088950157166,262
OMARRQ-multifeature-25hz,17,60,48,0.3315996825695038,262
OMARRQ-multifeature-25hz,17,60,56,0.6540178060531616,16
OMARRQ-multifeature-25hz,17,60,60,0.0,0
OMARRQ-multifeature-25hz,17,60,73,0.5977570414543152,80
OMARRQ-multifeature-25hz,17,73,0,0.20372220873832703,80
OMARRQ-multifeature-25hz,17,73,48,0.21241608262062073,80
OMARRQ-multifeature-25hz,17,73,56,0.7422618865966797,16
OMARRQ-multifeature-25hz,17,73,60,0.4128786027431488,80
OMARRQ-multifeature-25hz,17,73,73,0.0,0
OMARRQ-multifeature-25hz,18,-1,-1,0.02940194681286812,1714
OMARRQ-multifeature-25hz,18,0,0,0.1485946625471115,12
OMARRQ-multifeature-25hz,18,0,48,0.27943509817123413,680
OMARRQ-multifeature-25hz,18,0,56,0.6162879467010498,22
OMARRQ-multifeature-25hz,18,0,60,0.4545222222805023,268
OMARRQ-multifeature-25hz,18,0,73,0.5543890595436096,86
OMARRQ-multifeature-25hz,18,48,0,0.37527647614479065,676
OMARRQ-multifeature-25hz,18,48,48,0.100584976375103,4
OMARRQ-multifeature-25hz,18,48,56,0.6977512836456299,18
OMARRQ-multifeature-25hz,18,48,60,0.517289400100708,264
OMARRQ-multifeature-25hz,18,48,73,0.5830343961715698,82
OMARRQ-multifeature-25hz,18,56,0,0.2788969576358795,16
OMARRQ-multifeature-25hz,18,56,48,0.07821103185415268,16
OMARRQ-multifeature-25hz,18,56,56,0.0,0
OMARRQ-multifeature-25hz,18,56,60,0.1543690264225006,16
OMARRQ-multifeature-25hz,18,56,73,0.39536359906196594,16
OMARRQ-multifeature-25hz,18,60,0,0.31159713864326477,262
OMARRQ-multifeature-25hz,18,60,48,0.323944628238678,262
OMARRQ-multifeature-25hz,18,60,56,0.6401289701461792,16
OMARRQ-multifeature-25hz,18,60,60,0.0,0
OMARRQ-multifeature-25hz,18,60,73,0.588864803314209,80
OMARRQ-multifeature-25hz,18,73,0,0.19641593098640442,80
OMARRQ-multifeature-25hz,18,73,48,0.20700109004974365,80
OMARRQ-multifeature-25hz,18,73,56,0.7110118865966797,16
OMARRQ-multifeature-25hz,18,73,60,0.39080116152763367,80
OMARRQ-multifeature-25hz,18,73,73,0.0,0
OMARRQ-multifeature-25hz,19,-1,-1,0.028983384370803833,1714
OMARRQ-multifeature-25hz,19,0,0,0.14836861193180084,12
OMARRQ-multifeature-25hz,19,0,48,0.27946048974990845,680
OMARRQ-multifeature-25hz,19,0,56,0.6242424249649048,22
OMARRQ-multifeature-25hz,19,0,60,0.4268287122249603,268
OMARRQ-multifeature-25hz,19,0,73,0.5846670269966125,86
OMARRQ-multifeature-25hz,19,48,0,0.3777909576892853,676
OMARRQ-multifeature-25hz,19,48,48,0.11576354503631592,4
OMARRQ-multifeature-25hz,19,48,56,0.700925886631012,18
OMARRQ-multifeature-25hz,19,48,60,0.5271360278129578,264
OMARRQ-multifeature-25hz,19,48,73,0.5725705623626709,82
OMARRQ-multifeature-25hz,19,56,0,0.21425054967403412,16
OMARRQ-multifeature-25hz,19,56,48,0.07006244361400604,16
OMARRQ-multifeature-25hz,19,56,56,0.0,0
OMARRQ-multifeature-25hz,19,56,60,0.1528431624174118,16
OMARRQ-multifeature-25hz,19,56,73,0.39942383766174316,16
OMARRQ-multifeature-25hz,19,60,0,0.3035601079463959,262
OMARRQ-multifeature-25hz,19,60,48,0.3284126818180084,262
OMARRQ-multifeature-25hz,19,60,56,0.6346725821495056,16
OMARRQ-multifeature-25hz,19,60,60,0.0,0
OMARRQ-multifeature-25hz,19,60,73,0.5862520933151245,80
OMARRQ-multifeature-25hz,19,73,0,0.19227762520313263,80
OMARRQ-multifeature-25hz,19,73,48,0.2065599411725998,80
OMARRQ-multifeature-25hz,19,73,56,0.7124999761581421,16
OMARRQ-multifeature-25hz,19,73,60,0.40845489501953125,80
OMARRQ-multifeature-25hz,19,73,73,0.0,0
OMARRQ-multifeature-25hz,20,-1,-1,0.03287481516599655,1714
OMARRQ-multifeature-25hz,20,0,0,0.16190476715564728,12
OMARRQ-multifeature-25hz,20,0,48,0.3118232488632202,680
OMARRQ-multifeature-25hz,20,0,56,0.6219696402549744,22
OMARRQ-multifeature-25hz,20,0,60,0.4143369793891907,268
OMARRQ-multifeature-25hz,20,0,73,0.607312798500061,86
OMARRQ-multifeature-25hz,20,48,0,0.39197513461112976,676
OMARRQ-multifeature-25hz,20,48,48,0.12904761731624603,4
OMARRQ-multifeature-25hz,20,48,56,0.7337541580200195,18
OMARRQ-multifeature-25hz,20,48,60,0.538244366645813,264
OMARRQ-multifeature-25hz,20,48,73,0.5919198989868164,82
OMARRQ-multifeature-25hz,20,56,0,0.2292839139699936,16
OMARRQ-multifeature-25hz,20,56,48,0.09032949060201645,16
OMARRQ-multifeature-25hz,20,56,56,0.0,0
OMARRQ-multifeature-25hz,20,56,60,0.16254736483097076,16
OMARRQ-multifeature-25hz,20,56,73,0.4126867353916168,16
OMARRQ-multifeature-25hz,20,60,0,0.30544382333755493,262
OMARRQ-multifeature-25hz,20,60,48,0.3326649069786072,262
OMARRQ-multifeature-25hz,20,60,56,0.6127976179122925,16
OMARRQ-multifeature-25hz,20,60,60,0.0,0
OMARRQ-multifeature-25hz,20,60,73,0.6138405799865723,80
OMARRQ-multifeature-25hz,20,73,0,0.21583786606788635,80
OMARRQ-multifeature-25hz,20,73,48,0.21127645671367645,80
OMARRQ-multifeature-25hz,20,73,56,0.6947916150093079,16
